commit_id,time_stamp,is_fix,contains_bug,ns,nd,nf,entropy,la,ld,lt,exp,rexp,sexp,ndev,age,nuc,meminc,memdec,memchg,singlepointer,multiplepointer,maxpointerdepth,gotostm,indexused,autoincredecre
7b418d5be337174d21b1f5c701fd3df7946b2882,1645108436,0,False,1,2,11,0.501734,28,66,502.64,296,101.07,227.0,24.0,207.03,12.27,0,0,0,0,0,0,0,0,0
873e3a0aaec9c341a403bc0a946644823f7c45ee,1645081999,0,False,1,2,1,0.0,11,15,483.0,488,236.78,231.0,3.0,0.0,15.0,0,0,0,9,0,1,0,0,0
8e8c29d84cd47738eb7631de7114c60bd8bc7a16,1645081946,0,False,1,2,1,0.0,14,8,477.0,487,235.78,230.0,3.0,278.99,14.0,0,0,0,8,0,1,0,0,12
c434d4d39b2a28da5fc4488406cd88b990af2168,1645076851,0,False,1,1,0,0.0,0,0,0.0,486,234.8,229.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
ca3fdd8eafcc3467d828065e32e19cbfcc0e9123,1645076668,0,False,1,1,0,0.0,0,0,0.0,485,233.8,228.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
68a8264197cb1b332d9886d7e4542e7840b4adc8,1645023501,0,False,1,1,1,0.0,1,1,1630.0,1,1.0,1.0,2.0,69.42,2.0,0,0,0,4,0,1,0,0,0
99a6c97b9eb3404eada1b98829eb762c134c5976,1645023501,0,False,1,1,1,0.0,1,1,1630.0,0,0.0,0.0,2.0,69.42,2.0,0,0,0,4,0,1,0,0,0
6a3043abd2bc7e7787d938b74e74afba6d1e006f,1644997867,1,False,1,1,0,0.0,0,0,0.0,5460,1167.46,1186.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
5643e9cbbf9b7abcfabf7ea6da730649f8745b95,1644997867,1,False,1,1,0,0.0,0,0,0.0,5461,1168.46,1187.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
40b990a559841bdede9c2173b2e6c682c88eb048,1644995957,0,False,1,1,0,0.0,0,0,0.0,5458,1165.48,1184.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
e43f75fc92935ffbb6119daa101bc0118c468371,1644995957,0,False,1,1,0,0.0,0,0,0.0,5459,1166.48,1185.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
f2628de7f28f36640453c514c56be26e6bea95a9,1644995540,1,False,1,1,0,0.0,0,0,0.0,5457,1164.48,1183.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
ee878043b28e616769941af985e52e490f2c5d66,1644995540,1,False,1,1,0,0.0,0,0,0.0,5456,1163.48,1182.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
92bf2ebe937560d38966c5e499e15955ac93d385,1644920617,1,False,1,1,1,0.0,16,1,793.0,14,8.58,10.0,11.0,256.08,81.0,0,0,0,6,0,1,0,0,0
5b0c09a9f467fa6bfd8baa994d3ef9e7d0047080,1644920617,1,False,1,1,1,0.0,16,1,793.0,13,7.58,9.0,11.0,256.08,81.0,0,0,0,6,0,1,0,0,0
8ad7d1b08d609dc899d8337aa6e5b934a1056f6e,1644887642,1,False,1,1,3,0.322029,19,12,536.67,76,32.78,33.0,9.0,422.13,34.67,0,0,0,6,0,1,0,5,0
23feac132328876557353731655679eb5e06b42b,1644887642,1,False,1,1,3,0.322029,19,12,536.67,75,31.78,32.0,9.0,422.13,34.67,0,0,0,6,0,1,0,5,0
b6366757c0bdeee3af6635998a7ffc2584c205fd,1644751415,1,False,1,1,1,0.0,2,0,1560.0,6,3.15,4.0,2.0,47.88,22.0,0,0,0,2,0,1,0,0,0
d16950a2f66d988d97de64396ee4c21edfe18917,1644751415,1,False,1,1,1,0.0,2,0,1560.0,5,2.15,3.0,2.0,47.88,22.0,0,0,0,2,0,1,0,0,0
9c504f4d35fb6f03d4c1f6d282125670488df28e,1644703035,0,False,1,1,0,0.0,0,0,0.0,1,0.49,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
b68ee1ccae24b81a5a23b48a70ae5e709c522b86,1644540198,0,False,1,1,1,0.0,2,2,73.0,5455,1167.58,1409.0,3.0,45.28,126.0,0,0,0,0,0,0,0,0,0
25b58f0417cf8b8180fbf3b9f7129ffad8fbd995,1644539648,0,False,3,7,0,0.0,0,0,0.0,4,2.93,3.33333,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
2720e6d00fb6600f16714700acd24f980157b694,1644516076,0,False,1,1,1,0.0,2,2,871.0,19,14.77,3.0,9.0,50.62,30.0,0,0,0,0,0,0,0,0,0
09e7d5d1a552b26e170f476b1983b24422707dca,1644473523,0,False,1,1,0,0.0,0,0,0.0,100,45.34,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
aa73de952b7d09c81a4cdf950f9a35c974840109,1644353735,1,False,1,1,1,0.0,1,1,212.0,143,33.77,46.0,4.0,0.08,36.0,0,0,0,0,0,0,0,0,0
b0528e0cf7c67d4ae17967bd50fbebb919006f4f,1644347243,1,True,1,1,2,0.601562,58,9,1240.0,5454,1168.76,636.0,14.0,5.53,50.5,0,0,0,0,0,0,0,0,0
3a1124a5fdc4cd1eda0323a18f1275d61b355b18,1644341479,1,False,1,1,1,0.0,31,27,1319.0,484,235.74,135.0,11.0,118.52,72.0,2,4,0,16,0,1,0,0,6
ccc57671eb0e44e44109b37353badbafebcf6a56,1644334641,0,False,1,1,0,0.0,0,0,0.0,68,49.05,41.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
b7a24d54c975577d72f2a2b56d59c27712b3fefc,1644272219,0,False,1,2,3,0.207042,41,3,1143.0,4,2.02,0.0,39.0,398.76,111.0,0,0,0,0,0,0,0,0,0
109b54fd66d3ae24b3f4477b07928f7df441710f,1644268183,1,False,1,1,1,0.0,9,0,564.0,5453,1168.65,1181.0,2.0,14.93,4.0,0,0,0,6,0,1,0,0,0
ac8dbf67be1ff7d3c137cc2484afc7a3b0624ee4,1644114248,0,False,3,37,0,0.0,0,0,0.0,3,1.97,2.33333,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
c71abfbd8c0f5cc5cbaca642a5ade5955377829e,1643870364,1,False,1,1,1,0.0,1,1,189.0,5452,1172.16,635.0,4.0,0.02,34.0,0,0,0,0,0,0,0,0,0
4f09cac7aff50b85462cfbc7b07c3cee31b91052,1643870261,0,False,1,1,1,0.0,0,2,1244.0,5451,1171.16,634.0,14.0,0.02,59.0,0,0,0,0,0,0,0,0,0
4b355192e7f276fe985d44ca38c0ccf8a7f4d139,1643868981,1,False,1,1,1,0.0,2,1,1235.0,5450,1170.17,633.0,14.0,35.92,57.0,0,0,0,0,0,0,0,0,0
f0e631df1784d0e7f803e7ace28004b309c67e01,1643868926,1,False,1,1,2,0.6973,25,1,704.5,5449,1169.17,632.0,16.0,0.0,44.0,0,0,0,0,0,0,0,0,0
f34b6866a5c72e291052d1a8bf49441b6c39fa70,1643868068,1,True,1,1,2,0.419731,23,12,1226.5,5448,1168.18,631.0,14.0,145.8,49.0,0,0,0,0,0,0,0,0,0
edfd5ad604535f4b4d5f7eeb739efd71eb608594,1643867790,0,False,1,1,8,0.6771050000000001,168,36,2102.75,5447,1167.18,1408.0,32.0,79.17,113.25,0,2,0,95,0,1,0,0,0
6b944a2f3cdb5af6b2c7f67f049683768498a3e5,1643867679,0,False,2,2,2,0.11543099999999999,12,12,527.5,5446,1166.19,1018.5,5.0,39.13,23.0,0,0,0,0,0,0,0,0,0
f52f34b614804b43486117aa2b06da0fdf3c6260,1643837611,1,False,1,1,1,0.0,1,0,185.0,0,0.0,0.0,2.0,55.68,4.0,0,0,0,0,0,0,0,0,0
95020dd62923e42847db87d3ffb164d05874cdef,1643775425,1,False,1,1,1,0.0,7,7,1309.0,26,25.25,25.0,4.0,5.25,9.0,0,0,0,0,0,0,0,0,0
1793670bbf2a93bac8713e0a9bfef6a426036bde,1643696273,1,False,1,1,0,0.0,0,0,0.0,143,96.58,17.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
ff8df424b126ef824187f6395e0c8dd60623fd23,1643695964,1,False,1,1,0,0.0,0,0,0.0,142,95.58,16.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
cbbc8bc8766ef31d46a44e51c934e8725c9dd035,1643695908,0,False,1,1,0,0.0,0,0,0.0,141,94.58,15.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
